bl,bx,vsub.f64,vmrs,str,mov.w,vmov.f64,adds,vcmpe.f64,cmp,add.w,bcc.n,adds
cbz,vmov,vadd.f64,beq.n,ldr,mov,vmrs,mov,vmrs,ble.n,vldr,cmp.w,adcs
push,vmov.f64,vsub.f64,vmov.f64,str,add.w,bgt.n,adc.w,it,cmp.w,vmla.f64,bcc.n,cmp.w
subs,bic.w,beq.n,vmov.f64,ldr,orr.w,vmov,cmp,bmi.n,blt.n,vldr,lsrs,bne.n
b.n,cmp.w,vsub.f64,bx,str,ldr,adds,sbcs.w,vmovmi.f64,beq.n,vmls.f64,movs.w,eor.w
adds,blt.n,vabs.f64,movs,ldr,strb,cmp,mov,ldr.w,vsub.f32,vmla.f64,mov.w,movs
cmp,movw,vcmpe.f64,movt,str,lsrs,vcvt.f64.s32,mov,add,add,vadd.f64,add.w,adds
beq.n,movt,vmov.f64,movs,ldr,orr.w,vmul.f64,mov,vldr,pop,vsub.f64,mov.w,mov
subs,cmp,vmrs,subs,str,strb.w,vdiv.f64,bge.n,vcmpe.f64,vsub.f32,vadd.f64,cmn.w,eor.w
bl,bgt.n,bgt.n,vmov,str,ldr.w,vadd.f64,adds,vmrs,vmul.f32,vmov.f64,bcs.w,eor.w
cbz,movw,vmov,vsub.f64,str,mov,beq.n,mov,ble.w,vmov.f32,vmla.f64,cmp.w,eor.w
push,movt,adds,vmov.f64,bl,lsrs,vsub.f64,adc.w,ubfx,blx,vcmp.f64,it,eor.w
subs,cmp,adds,vmov.f64,push,orr.w,vabs.f64,cmp,asrs,add,vmrs,adcs.w,adds
b.n,bgt.n,vmov,bne.w,cmp,strb.w,vcmpe.f64,sbcs.w,orr.w,add,beq.w,adceq.w,adc.w
adds,movw,adds,vadd.f64,sub,lsrs,vmov.f64,mov,subw,ldr,vmov.f64,orr.w,adds
cmp,movt,vmov,vadd.f64,ldrh.w,ldr.w,vmrs,mov,orr.w,vmov,add,pop,adcs
beq.n,cmp,adds,vmov.f64,ldrb.w,orr.w,bgt.n,mov,adds,movw,bl,subs,cmp.w
subs,bgt.w,vmov,vmov.f64,bgt.n,ldr,vmov,bge.n,ldr.w,movt,push,vmov,bne.n
bl,movw,adds,bl,ldr,strb,adds,adds,vmov,vmov.f32,vmrs,strd,eor.w
cbz,movt,vcvt.f64.s32,vmov.f64,subs,lsrs,cmp,mov,add,push,bl,vadd.f64,movs
push,cmp,vmov,vpush,str,orr.w,vcvt.f64.s32,adc.w,vldr,sub,vmrs,bne.n,adds
subs,bgt.w,adds,vmul.f64,ldr,strb.w,vmul.f64,cmp,vcmpe.f64,bic.w,adds,bl,mov
b.n,movw,vmov,vmul.f64,str,ldr.w,vdiv.f64,sbcs.w,vmrs,cmp,movw,push,eor.w
adds,movt,mov,vmul.f64,ldr,lsrs,vadd.f64,mov,bgt.w,ble.n,movt,movw,eor.w
cmp,cmp,vmov,vmul.f64,str,lsrs,beq.n,mov,ldr.w,cmp.w,and.w,movt,eor.w
beq.n,ble.w,adds,vsub.f64,ldr,lsrs,vsub.f64,mov,vmov.f64,blt.n,beq.n,movw,eor.w
subs,vmov.f64,adds,vcmp.f64,str,strb.w,vabs.f64,bge.n,ldr.w,beq.n,adds,movw,adds
bl,add,vmov,vadd.f64,ldr,ldr,vcmpe.f64,adds,add,vsub.f32,iteee,movs,adc.w
cbz,add,cmp,vmrs,str,ldr.w,vmov.f64,mov,vldr,add,ldr,ldr,adds
push,bl,vdiv.f64,bne.n,str,strb,vmrs,adc.w,add,pop,movweq,ldr,adcs
subs,ldr,vcvt.f64.s32,vcmp.f64,str,strb.w,bgt.n,cmp,ldr.w,subs,movtne,uxth,cmp.w
b.n,vldr,vdiv.f64,vmrs,bl,add.w,vmov,sbcs.w,vadd.f64,vdiv.f32,itt,lsrs,bne.n
adds,stmdb,vcvt.f64.s32,beq.n,push,cmp.w,adds,mov,add.w,bne.n,andne,uxth,eor.w
cmp,vpush,vdiv.f64,vsub.f64,cmp,bne.n,cmp,mov,vmov,vadd.f32,orrne,lsrs,movs
beq.n,add,vcvt.f64.s32,vcmp.f64,sub,uxth,vcvt.f64.s32,mov,add,add,vmsr,mla,adds
subs,vldr,vdiv.f64,vmrs,ldrh.w,lsrs,vmul.f64,bge.n,vmov,eors,adds,mla,mov
bl,vmul.f64,vcvt.f64.s32,bne.w,ldrb.w,uxth,vdiv.f64,adds,ldr.w,movw,beq.n,uxth.w,eor.w
cbz,ldr,vdiv.f64,vcmp.f64,bgt.n,lsrs,vadd.f64,mov,vcvt.f64.s32,lsrs,movs,lsrs,eor.w
push,ldr,vcvt.f64.s32,vmrs,ldr,mla,beq.n,adc.w,add,movt,bx,add.w,eor.w
subs,movw,vdiv.f64,bne.w,subs,mov.w,vsub.f64,cmp,vldr,rsb,and.w,mla,eor.w
b.n,add,vcvt.f64.s32,vsub.f64,str,mla,vabs.f64,sbcs.w,ldr.w,eor.w,bl,uxth,adds
adds,vldr,vdiv.f64,vcmp.f64,ldr,ldr.w,vcmpe.f64,mov,add,mvns,sub,lsrs,adc.w
cmp,add,vcvt.f64.s32,vmrs,str,lsrs,vmov.f64,mov,vldr,add.w,movw,mla,adds
beq.n,vldr,vadd.f64,bne.w,ldr,uxth,vmrs,mov,ldr.w,rsb,movt,mov,adcs
subs,vmov,vdiv.f64,vcmp.f64,str,add.w,bgt.n,bge.n,vstr,adds,mov.w,str,cmp.w
bl,movt,vsub.f64,vmrs,ldr,mla,vmov,adds,add,sub.w,str,add.w,bne.n
cbz,ldr.w,vadd.f64,bne.w,str,lsrs,adds,mov,vldr,umull,movw,orr.w,eor.w
push,sub,vsub.f64,movs,ldr,uxth,cmp,adc.w,ldr.w,vmul.f32,movt,str,movs
subs,add,vadd.f64,vsub.f64,str,mov.w,vcvt.f64.s32,cmp,vmov.f64,umull,str,mov,adds
b.n,add.w,vsub.f64,vcmp.f64,str,mov.w,vmul.f64,sbcs.w,vstr,lsrs,mov.w,pop,mov
adds,add,vadd.f64,vmrs,str,mla,vdiv.f64,mov,vldr,lsls,str,bl,eor.w
cmp,vstr,vsub.f64,vcmp.f64,bl,mov.w,vadd.f64,mov,add,orr.w,lsls,orrs.w,eor.w
beq.n,mov,beq.n,ite,push,mov,beq.n,mov,vldr,mov.w,mov.w,it,eor.w
subs,mov,vsub.f64,movne,cmp,add.w,vsub.f64,bge.n,ldr.w,mov.w,str,push,eor.w
bl,vmul.f64,vabs.f64,vmrs,sub,orr.w,vabs.f64,adds,ldr.w,orr.w,mov.w,moveq.w,adds
cbz,vsub.f64,vcmpe.f64,bne.w,ldrh.w,ldr,vcmpe.f64,mov,add,vsub.f32,str,b.n,adc.w
push,vsub.f64,vmov.f64,cmp,ldrb.w,strb,vmov.f64,adc.w,vldr,vdiv.f32,movt,mov.w,adds
subs,vmov,vmrs,bne.w,bgt.n,lsrs,vmrs,cmp,add,vdiv.f32,mov.w,add.w,adcs
b.n,vsub.f64,bgt.n,vsub.f64,ldr,orr.w,bgt.n,sbcs.w,addw,vmov.f32,str,movs.w,cmp.w
adds,ubfx,vmov,vcmp.f64,subs,strb.w,vmov,mov,ubfx,vadd.f32,str,beq.w,bne.n
cmp,sub.w,adds,vmrs,str,ldr.w,adds,mov,sub.w,blx,bpl.n,mov.w,eor.w
beq.n,smull,adds,vcmp.f64,ldr,mov,cmp,mov,add.w,add,lsls,movs.w,movs
subs,asrs,vmov,ite,str,lsrs,vcvt.f64.s32,bge.n,vldr,add,bpl.n,it,adds
bl,rsb,adds,movne,ldr,orr.w,vmul.f64,adds,vmla.f64,ldr,lsls,addne,mov
cbz,bic.w,vmov,vmrs,str,strb.w,vdiv.f64,mov,add.w,vmov,bpl.n,movs.w,eor.w
push,add.w,adds,bne.n,ldr,lsrs,vadd.f64,adc.w,vmov,movw,lsls,it,eor.w
subs,add.w,vmov,cmp,str,ldr.w,beq.n,cmp,vldr,movt,bpl.n,addne,eor.w
b.n,sub.w,adds,bne.n,ldr,orr.w,vsub.f64,sbcs.w,vldr,vmov.f32,lsls,add.w,eor.w
adds,vmov,vcvt.f64.s32,cmp,str,ldr,vabs.f64,mov,vmov,push,bpl.n,rsb,adds
cmp,vldmia,vmov,bne.n,str,strb,vcmpe.f64,mov,vcvt.f64.s32,sub,vldr,lsl.w,adc.w
beq.n,vmul.f64,adds,vsub.f64,str,lsrs,vmov.f64,mov,vcmpe.f64,bic.w,vldr,lsr.w,adds
subs,vmul.f64,vmov,vcmp.f64,bl,orr.w,vmrs,bge.n,vmrs,cmp,vdiv.f32,lsl.w,adcs
bl,vstmia,mov,vmrs,push,strb.w,bgt.n,adds,ubfx,ble.n,vmrs,orr.w,cmp.w
cbz,cmp,vmov,bne.n,cmp,ldr.w,vmov,mov,sub.w,cmp.w,movs,lsr.w,bne.n
push,vmul.f64,adds,vcmp.f64,sub,lsrs,adds,adc.w,vmov,blt.n,add,add,eor.w
subs,bne.n,adds,vmrs,ldrh.w,lsrs,cmp,cmp,add.w,beq.n,bx,b.n,movs
b.n,vldmia,vmov,bne.n,ldrb.w,lsrs,vcvt.f64.s32,sbcs.w,add.w,vsub.f32,movs,cmp.w,adds
adds,vmul.f64,cmp,vsub.f64,bgt.n,strb.w,vmul.f64,mov,vldr,add,pop,bcc.n,mov
cmp,vmul.f64,vdiv.f64,vcmp.f64,ldr,ldr,vdiv.f64,mov,vstr,pop,vmov.f64,cmp.w,eor.w
beq.n,vstmia,vcvt.f64.s32,vmrs,subs,ldr.w,vadd.f64,mov,vcvt.f64.s32,vadd.f32,add,bcc.n,eor.w
subs,cmp,vdiv.f64,bne.n,str,strb,beq.n,bge.n,vldr,vmul.f32,vpop,cmp.w,eor.w
bl,vmul.f64,vcvt.f64.s32,vcmp.f64,ldr,strb.w,vsub.f64,adds,vldr,vadd.f32,pop,it,eor.w
cbz,bne.n,vdiv.f64,vmrs,str,add.w,vabs.f64,mov,vldr,bl,subs,adcs.w,adds
push,vldmia,vcvt.f64.s32,bne.n,ldr,cmp.w,vcmpe.f64,adc.w,vmla.f64,movw,vdiv.f64,adceq.w,adc.w
subs,vmul.f64,vdiv.f64,vsub.f64,str,bne.n,vmov.f64,cmp,vldr,movt,bne.n,orr.w,adds
b.n,vmul.f64,vcvt.f64.s32,vcmp.f64,ldr,uxth,vmrs,sbcs.w,vmov.f64,push,vadd.f64,pop,adcs
adds,vstmia,vdiv.f64,vmrs,str,lsrs,bgt.n,mov,vmov.f64,movw,add,subs,cmp.w
cmp,cmp,vcvt.f64.s32,bne.n,ldr,uxth,bx,mov,vmla.f64,ldmia.w,eors,vmov,bne.n
beq.n,vmul.f64,vdiv.f64,vcmp.f64,str,lsrs,ldrd,mov,vmul.f64,movw,movw,strd,eor.w
subs,bne.n,vcvt.f64.s32,vmrs,str,mla,ldrb.w,bge.n,vmul.f64,uxth,lsrs,vadd.f64,movs
bl,vldmia,vdiv.f64,bne.n,str,mov.w,adds,adds,vsub.f64,lsrs,movt,bne.n,adds
cbz,vmul.f64,vcvt.f64.s32,vsub.f64,bl,mla,adc.w,mov,vmul.f64,uxth,rsb,bl,mov
push,vmul.f64,vadd.f64,vcmp.f64,push,ldr.w,strd,adc.w,vmla.f64,lsrs,eor.w,push,eor.w
subs,vstmia,vdiv.f64,vmrs,cmp,lsrs,cmp,cmp,vmul.f64,mla,mvns,movw,eor.w
b.n,cmp,vsub.f64,beq.n,sub,uxth,beq.n,sbcs.w,it,mla,add.w,movt,eor.w
adds,vmul.f64,vadd.f64,vcmp.f64,ldrh.w,add.w,orrs.w,mov,vmla.f64,pop,rsb,movw,eor.w
cmp,bne.n,vsub.f64,vmrs,ldrb.w,mla,beq.n,mov,vaddmi.f64,str,adds,movw,adds
beq.n,vldmia,vadd.f64,bne.n,bgt.n,lsrs,cmp,mov,vmul.f64,add.w,sub.w,movs,adc.w
subs,vmul.f64,vsub.f64,vpop,ldr,uxth,it,bge.n,bmi.n,str,umull,ldr,adds
bl,vmul.f64,vadd.f64,vmov.f64,subs,mov.w,cmpeq,adds,vmov.f64,bx,vmul.f64,ldr,adcs
cbz,vstmia,vsub.f64,vmov.f64,str,mov.w,bcc.n,mov,vcmpe.f64,vmov.f32,umull,uxth,cmp.w
push,cmp,beq.n,bx,ldr,mla,mov,adc.w,vmrs,vadd.f32,lsrs,lsrs,bne.n
subs,vmul.f64,vsub.f64,vmov.f64,str,mov.w,blx,cmp,it,vdiv.f32,lsls,uxth,eor.w
b.n,bne.n,vabs.f64,vmov.f64,ldr,mov,vmov.f64,sbcs.w,bmi.n,mul.w,orr.w,lsrs,movs
adds,vldmia,vcmpe.f64,vmov.f64,str,add.w,movs,mov,vmovmi.f64,bl,mov.w,mla,adds
cmp,vmul.f64,vmov.f64,vmov.f64,ldr,orr.w,vldr,mov,vcmpe.f64,movw,mov.w,mla,mov
beq.n,vmul.f64,vmrs,vmov.f64,str,ldr,vmov.f64,mov,vmrs,movt,orr.w,uxth.w,eor.w
subs,vstmia,bgt.n,vsub.f64,ldr,strb,vmov.f64,bge.n,ite,push,vsub.f64,lsrs,eor.w
bl,cmp,vmov,bl,str,lsrs,vmov.f64,adds,vsubgt.f64,movw,vdiv.f64,add.w,eor.w
cbz,vmul.f64,adds,vabs.f64,str,orr.w,b.n,mov,vcmpe.f64,ldmia.w,vdiv.f64,mla,eor.w
push,bne.n,adds,vabs.f64,str,strb.w,vsub.f64,adc.w,vaddle.f64,movw,vmov.f64,uxth,adds
subs,ldr,vmov,vcmpe.f64,bl,ldr.w,vabs.f64,cmp,vmrs,uxth,vadd.f64,lsrs,adc.w
b.n,add.w,adds,vmrs,push,mov,vcmpe.f64,sbcs.w,vadd.f64,lsrs,blx,mla,adds
adds,mov,vmov,bpl.n,cmp,lsrs,vmov.f64,mov,it,uxth,add,mov,adcs
cmp,vldr,adds,vdiv.f64,sub,orr.w,vmrs,mov,bmi.n,lsrs,add,str,cmp.w
beq.n,add,vmov,vmov.f64,ldrh.w,strb.w,bgt.n,mov,vmovmi.f64,mla,ldr,add.w,bne.n
subs,vldr,adds,vmov.f64,ldrb.w,lsrs,vmov,bge.n,vcmpe.f64,mla,push,orr.w,eor.w
bl,vldr,vcvt.f64.s32,vmov.f64,bgt.n,ldr.w,adds,adds,vmrs,pop,vpush,str,movs
cbz,vadd.f64,vmov,vmla.f64,ldr,orr.w,cmp,mov,it,str,vmov.f64,mov,adds
push,vsub.f64,adds,vmla.f64,subs,ldr,vcvt.f64.s32,adc.w,bmi.n,add.w,sub,pop,mov
subs,vsub.f64,vmov,vmls.f64,str,strb,vmul.f64,cmp,vmovmi.f64,str,add,bl,eor.w
b.n,vstmia,mov,vdiv.f64,ldr,lsrs,vdiv.f64,sbcs.w,vcmpe.f64,bx,bl,orrs.w,eor.w
adds,cmp,vmov,vdiv.f64,str,orr.w,vadd.f64,mov,ldr,eor.w,vmrs,it,eor.w
cmp,vadd.f64,adds,b.n,ldr,strb.w,beq.n,mov,add,bl,bic.w,push,eor.w
beq.n,bne.n,adds,vcmp.f64,str,ldr.w,vsub.f64,mov,vldr,movw,str,moveq.w,adds
subs,vldr,vmov,vmrs,ldr,lsrs,vabs.f64,bge.n,ldr,movt,bic.w,b.n,adc.w
bl,vadd.f64,cmp,bne.n,str,lsrs,vcmpe.f64,adds,vmrs,push,vmsr,mov.w,adds
cbz,vsub.f64,vdiv.f64,vcmp.f64,ldr,lsrs,vmov.f64,mov,it,movw,movs,add.w,adcs
push,vsub.f64,vcvt.f64.s32,vmrs,str,strb.w,vmrs,adc.w,vsubgt.f64,ldmia.w,bx,movs.w,cmp.w
subs,vstmia,vdiv.f64,beq.n,str,ldr,bgt.n,cmp,add,movw,movs,beq.w,bne.n
b.n,cmp,vcvt.f64.s32,vcmp.f64,str,ldr.w,vmov,sbcs.w,vldr,uxth,bl,mov.w,eor.w
adds,vadd.f64,vdiv.f64,vmrs,bl,strb,adds,mov,it,lsrs,cmp.w,movs.w,movs
cmp,bne.n,vcvt.f64.s32,bne.n,push,strb.w,cmp,mov,vadd.f64,uxth,beq.n,it,adds
beq.n,vldr,vdiv.f64,vsub.f64,cmp,add.w,vcvt.f64.s32,mov,vldrle,lsrs,ble.n,addne,mov
subs,vadd.f64,vcvt.f64.s32,vcmp.f64,sub,cmp.w,vmul.f64,bge.n,vadd.f64,mla,cmp,movs.w,eor.w
bl,vsub.f64,vdiv.f64,vmrs,ldrh.w,bne.n,vdiv.f64,adds,vadd.f64,mla,bne.n,it,eor.w
cbz,vsub.f64,vcvt.f64.s32,ite,ldrb.w,uxth,vadd.f64,mov,vadd.f64,pop,vmrs,addne,eor.w
push,vstmia,vdiv.f64,movne,bgt.n,lsrs,beq.n,adc.w,vmla.f64,str,bic.w,add.w,eor.w
subs,cmp,vcvt.f64.s32,cmp,ldr,uxth,vsub.f64,cmp,vadd.f64,add.w,orrs,rsb,adds
b.n,vadd.f64,vdiv.f64,bne.w,subs,lsrs,vabs.f64,sbcs.w,vadd.f64,str,vmsr,lsl.w,adc.w
adds,bne.n,vcvt.f64.s32,vcmp.f64,str,mla,vcmpe.f64,mov,vsub.f64,bx,movs,lsr.w,adds
cmp,add,vadd.f64,vmrs,ldr,mov.w,vmov.f64,mov,vadd.f64,vmul.f32,bx,lsl.w,adcs
beq.n,vldr,vdiv.f64,bne.w,str,mla,vmrs,mov,vadd.f64,add,vmov,orr.w,cmp.w
subs,mov,vsub.f64,vsub.f64,ldr,ldr.w,bgt.n,bge.n,vcmp.f64,bl,movw,lsr.w,bne.n
bl,vldmdb,vadd.f64,vcmp.f64,str,lsrs,vmov,adds,vmrs,movw,movt,add,eor.w
cbz,cmp,vsub.f64,vmrs,ldr,uxth,adds,mov,beq.w,movt,bic.w,b.n,movs
push,vadd.f64,vadd.f64,bne.n,str,add.w,cmp,adc.w,add.w,push,mov,cmp.w,adds
subs,bne.n,vsub.f64,vcmp.f64,ldr,mla,vcvt.f64.s32,cmp,add.w,movw,cmp,bcc.n,mov
b.n,vldmdb,vadd.f64,vmrs,str,lsrs,vmul.f64,sbcs.w,vpop,ldmia.w,ble.n,cmp.w,eor.w
adds,cmp,vsub.f64,bne.n,str,uxth,vdiv.f64,mov,pop,movw,movw,bcc.n,eor.w
cmp,vadd.f64,beq.n,vsub.f64,str,mov.w,vadd.f64,mov,vadd.f64,uxth,movt,lsrs,eor.w
beq.n,bne.n,vsub.f64,vcmp.f64,bl,mov.w,beq.n,mov,vcmpe.f64,lsrs,cmp,movs.w,eor.w
subs,vldmdb,vabs.f64,vmrs,push,mla,vsub.f64,bge.n,vmov.f64,uxth,bgt.n,mov.w,adds
bl,cmp,vcmpe.f64,bne.n,cmp,mov.w,vabs.f64,adds,vmrs,lsrs,movw,add.w,adc.w
cbz,vadd.f64,vmov.f64,vcmp.f64,sub,mov,vcmpe.f64,mov,vsub.f64,mla,movt,mov.w,adds
push,bne.n,vmrs,vmrs,ldrh.w,add.w,vmov.f64,adc.w,vmov.f64,mla,cmp,cmn.w,adcs
subs,vldmdb,bgt.n,bne.n,ldrb.w,orr.w,vmrs,cmp,bmi.n,pop,ble.n,bcs.w,cmp.w
b.n,cmp,vmov,vsub.f64,bgt.n,ldr,bgt.n,sbcs.w,vsub.f64,str,movw,cmp.w,bne.n
adds,vadd.f64,adds,vcmp.f64,ldr,strb,vmov,mov,vabs.f64,add.w,movt,it,eor.w
cmp,bne.n,adds,vmrs,subs,lsrs,adds,mov,vcmpe.f64,str,cmp,adcs.w,movs
beq.n,vldmdb,vmov,beq.n,str,orr.w,cmp,mov,vmov.f64,bx,bgt.w,adceq.w,adds
subs,cmp,adds,vcmp.f64,ldr,strb.w,vcvt.f64.s32,bge.n,vmrs,vadd.f32,movw,orr.w,mov
bl,vadd.f64,vmov,vmrs,str,ldr.w,vmul.f64,adds,ble.n,umull,movt,pop,eor.w
cbz,bne.n,adds,it,ldr,mov,vdiv.f64,mov,vdiv.f64,subs,cmp,subs,eor.w
push,vldmdb,vmov,bne.n,str,lsrs,vadd.f64,adc.w,vadd.f64,add.w,bgt.w,vmov,eor.w
subs,cmp,adds,vmov.f64,ldr,orr.w,beq.n,cmp,blx,lsrs,movw,strd,eor.w
b.n,vadd.f64,vcvt.f64.s32,vmoveq.f64,str,strb.w,vsub.f64,sbcs.w,add,orr.w,movt,vadd.f64,adds
adds,bne.n,vmov,bx,ldr,lsrs,vabs.f64,mov,add,rsb,cmp,bne.n,adc.w
cmp,vldr,adds,vldr,str,ldr.w,vcmpe.f64,mov,ldr,umull,bgt.w,bl,adds
beq.n,vsub.f64,vmov,vldr,str,orr.w,vmov.f64,mov,vcmp.f64,blx,movw,push,adcs
subs,vldr,mov,vsub.f64,str,ldr,vmrs,bge.n,push,add,movt,movw,cmp.w
bl,vmov,vmov,vmov.f64,bl,strb,bgt.n,adds,vpush,add,cmp,movt,bne.n
cbz,ldr,adds,vmov.f64,push,lsrs,vmov,mov,ldr,ldr,ble.w,movw,eor.w
push,movw,adds,vmov.f64,cmp,orr.w,adds,adc.w,vmov.f64,vmov,vmov.f64,movw,movs
subs,movt,vmov,vmov.f64,sub,strb.w,cmp,cmp,vmrs,movw,add,movs,adds
b.n,ldr,cmp,bl,ldrh.w,ldr.w,vcvt.f64.s32,sbcs.w,add,movt,add,ldr,mov
adds,add,vdiv.f64,vabs.f64,ldrb.w,lsrs,vmul.f64,mov,bls.n,vmov.f32,bl,ldr,eor.w
cmp,vldr,vcvt.f64.s32,vabs.f64,bgt.n,lsrs,vdiv.f64,mov,vmov.f64,push,ldr,uxth,eor.w
beq.n,add,vdiv.f64,vcmpe.f64,ldr,lsrs,vadd.f64,mov,vpop,sub,vldr,lsrs,eor.w
subs,mov,vcvt.f64.s32,vmrs,subs,strb.w,beq.n,bge.n,ldmia.w,bic.w,stmdb,uxth,eor.w
bl,vadd.f64,vdiv.f64,bpl.n,str,ldr,vsub.f64,adds,b.w,cmp,vpush,lsrs,adds
cbz,vldr,vcvt.f64.s32,vdiv.f64,ldr,ldr.w,vabs.f64,mov,vmov,ble.n,add,mla,adc.w
push,vadd.f64,vdiv.f64,vmov.f64,str,strb,vcmpe.f64,adc.w,push,cmp.w,vldr,mla,adds
subs,vldr,vcvt.f64.s32,vmov.f64,ldr,strb.w,vmov.f64,cmp,vpush,blt.n,vmul.f64,uxth.w,adcs
b.n,ubfx,vdiv.f64,vmov.f64,str,add.w,vmrs,sbcs.w,vmov.f64,beq.n,ldr,lsrs,cmp.w
adds,sub.w,vcvt.f64.s32,vmla.f64,ldr,cmp.w,bgt.n,mov,subw,vsub.f32,ldr,add.w,bne.n
cmp,smull,vdiv.f64,vmla.f64,str,bne.n,vmov,mov,cmp.w,add,movw,mla,eor.w
beq.n,asrs,vcvt.f64.s32,vmls.f64,ldr,uxth,adds,mov,mov,pop,add,uxth,movs
subs,ldrd,vdiv.f64,vdiv.f64,str,lsrs,cmp,bge.n,blt.w,lsrs,vldr,lsrs,adds
bl,vadd.f64,vcvt.f64.s32,vdiv.f64,str,uxth,vcvt.f64.s32,adds,movw,bic.w,add,mla,mov
cbz,rsb,vadd.f64,b.n,str,lsrs,vmul.f64,mov,movt,bic.w,vldr,mov,eor.w
push,bic.w,vdiv.f64,vcmp.f64,bl,mla,vdiv.f64,adc.w,cmp,vsub.f32,vmov,str,eor.w
subs,add.w,vsub.f64,vmrs,push,mov.w,vadd.f64,cmp,it,vmov.f32,movt,add.w,eor.w
b.n,add.w,vadd.f64,bne.n,cmp,mla,beq.n,sbcs.w,bgt.w,blx,ldr.w,orr.w,eor.w
adds,sub.w,vsub.f64,vcmp.f64,sub,ldr.w,vsub.f64,mov,movgt,add,sub,str,adds
cmp,vmov,vadd.f64,vmrs,ldrh.w,lsrs,vabs.f64,mov,ldr.w,add,add,mov,adc.w
beq.n,vadd.f64,vsub.f64,beq.n,ldrb.w,uxth,vcmpe.f64,mov,add,ldr,add.w,pop,adds
subs,vldr,vadd.f64,vcmp.f64,bgt.n,add.w,vmov.f64,bge.n,vldr,vmov,add,bl,adcs
bl,vsub.f64,vsub.f64,vmrs,ldr,mla,vmrs,adds,vsub.f64,movw,vstr,orrs.w,cmp.w
cbz,vadd.f64,beq.n,bne.n,subs,lsrs,bgt.n,mov,vcmpe.f64,movt,mov,it,bne.n
push,vldr,vsub.f64,vsub.f64,str,uxth,vmov,adc.w,vmrs,vmov.f32,mov,push,eor.w
subs,vsub.f64,vabs.f64,vcmp.f64,ldr,mov.w,adds,cmp,it,push,vmul.f64,moveq.w,movs
b.n,vadd.f64,vcmpe.f64,vmrs,str,mov.w,cmp,sbcs.w,bmi.n,sub,vsub.f64,b.n,adds
adds,vadd.f64,vmov.f64,ite,ldr,mla,vcvt.f64.s32,mov,vmovmi.f64,bic.w,vsub.f64,mov.w,mov
cmp,vadd.f64,vmrs,movne,str,mov.w,vmul.f64,mov,ldr.w,cmp,vmov,add.w,eor.w
beq.n,vadd.f64,bgt.n,cmp,ldr,mov,vdiv.f64,mov,add,ble.n,vsub.f64,movs.w,eor.w
subs,vsub.f64,vmov,bne.w,str,add.w,vadd.f64,bge.n,vldr,cmp.w,ubfx,beq.w,eor.w
bl,vsub.f64,adds,vcmp.f64,ldr,orr.w,beq.n,adds,vcmpe.f64,blt.n,sub.w,mov.w,eor.w
cbz,vadd.f64,adds,vmrs,str,ldr,vsub.f64,mov,vmrs,beq.n,smull,movs.w,adds
push,vsub.f64,vmov,bne.w,str,strb,vabs.f64,adc.w,ble.w,vsub.f32,asrs,it,adc.w
subs,vldmia,adds,vsub.f64,str,lsrs,vcmpe.f64,cmp,ubfx,add,rsb,addne,adds
b.n,vmul.f64,vmov,vcmp.f64,bl,orr.w,vmov.f64,sbcs.w,asrs,pop,bic.w,movs.w,adcs
adds,vmul.f64,adds,vmrs,push,strb.w,vmrs,mov,orr.w,vsub.f32,add.w,it,cmp.w
cmp,vstmia,vmov,bne.n,cmp,ldr.w,bgt.n,mov,subw,vmul.f32,add.w,addne,bne.n
beq.n,cmp,adds,vcmp.f64,sub,mov,vmov,mov,orr.w,vmov.f32,sub.w,add.w,eor.w
subs,vmul.f64,vcvt.f64.s32,vmrs,ldrh.w,lsrs,adds,bge.n,adds,blx,vmov,rsb,movs
bl,bne.n,vmov,bne.n,ldrb.w,orr.w,cmp,adds,ldr.w,add,vldmia,lsl.w,adds
cbz,vldmia,adds,vsub.f64,bgt.n,strb.w,vcvt.f64.s32,mov,vmov,add,vmul.f64,lsr.w,mov
push,vmul.f64,vmov,vcmp.f64,ldr,lsrs,vmul.f64,adc.w,add,ldr,vmul.f64,lsl.w,eor.w
subs,vmul.f64,mov,vmrs,subs,ldr.w,vdiv.f64,cmp,vldr,vmov,vstmia,orr.w,eor.w
b.n,vstmia,vmov,bne.n,str,orr.w,vadd.f64,sbcs.w,vcmpe.f64,movw,cmp,lsr.w,eor.w
adds,cmp,adds,vsub.f64,ldr,ldr,beq.n,mov,vmrs,movt,vmul.f64,add,eor.w
cmp,vmul.f64,adds,vcmp.f64,str,strb,vsub.f64,mov,bgt.w,vmov.f32,bne.n,b.n,adds
beq.n,bne.n,vmov,vmrs,ldr,lsrs,vabs.f64,mov,ldr.w,push,vldmia,cmp.w,adc.w
subs,vldmia,cmp,beq.n,str,orr.w,vcmpe.f64,bge.n,vmov.f64,sub,vmul.f64,bcc.n,adds
bl,vmul.f64,vdiv.f64,vmov.f64,ldr,strb.w,vmov.f64,adds,ldr.w,bic.w,vmul.f64,cmp.w,adcs
cbz,vmul.f64,vcvt.f64.s32,vmov.f64,str,ldr.w,vmrs,mov,add,cmp,vstmia,bcc.n,cmp.w
push,vstmia,vdiv.f64,bx,ldr,lsrs,bgt.n,adc.w,vldr,ble.n,cmp,lsrs,bne.n
