adds,stmdb,vcvt.f64.s32,beq.n,push,cmp.w,adds,mov,add.w,bne.n
cmp,vpush,vdiv.f64,vsub.f64,cmp,bne.n,cmp,mov,vmov,vadd.f32
beq.n,add,vcvt.f64.s32,vcmp.f64,sub,uxth,vcvt.f64.s32,mov,add,add
subs,vldr,vdiv.f64,vmrs,ldrh.w,lsrs,vmul.f64,bge.n,vmov,eors
bl,vmul.f64,vcvt.f64.s32,bne.w,ldrb.w,uxth,vdiv.f64,adds,ldr.w,movw
cbz,ldr,vdiv.f64,vcmp.f64,bgt.n,lsrs,vadd.f64,mov,vcvt.f64.s32,lsrs
push,ldr,vcvt.f64.s32,vmrs,ldr,mla,beq.n,adc.w,add,movt
subs,movw,vdiv.f64,bne.w,subs,mov.w,vsub.f64,cmp,vldr,rsb
b.n,add,vcvt.f64.s32,vsub.f64,str,mla,vabs.f64,sbcs.w,ldr.w,eor.w
adds,vldr,vdiv.f64,vcmp.f64,ldr,ldr.w,vcmpe.f64,mov,add,mvns
cmp,add,vcvt.f64.s32,vmrs,str,lsrs,vmov.f64,mov,vldr,add.w
beq.n,vldr,vadd.f64,bne.w,ldr,uxth,vmrs,mov,ldr.w,rsb
subs,vmov,vdiv.f64,vcmp.f64,str,add.w,bgt.n,bge.n,vstr,adds
bl,movt,vsub.f64,vmrs,ldr,mla,vmov,adds,add,sub.w
cbz,ldr.w,vadd.f64,bne.w,str,lsrs,adds,mov,vldr,umull
push,sub,vsub.f64,movs,ldr,uxth,cmp,adc.w,ldr.w,vmul.f32
subs,add,vadd.f64,vsub.f64,str,mov.w,vcvt.f64.s32,cmp,vmov.f64,umull
b.n,add.w,vsub.f64,vcmp.f64,str,mov.w,vmul.f64,sbcs.w,vstr,lsrs
adds,add,vadd.f64,vmrs,str,mla,vdiv.f64,mov,vldr,lsls
cmp,vstr,vsub.f64,vcmp.f64,bl,mov.w,vadd.f64,mov,add,orr.w
beq.n,mov,beq.n,ite,push,mov,beq.n,mov,vldr,mov.w
subs,mov,vsub.f64,movne,cmp,add.w,vsub.f64,bge.n,ldr.w,mov.w
bl,vmul.f64,vabs.f64,vmrs,sub,orr.w,vabs.f64,adds,ldr.w,orr.w
cbz,vsub.f64,vcmpe.f64,bne.w,ldrh.w,ldr,vcmpe.f64,mov,add,vsub.f32
push,vsub.f64,vmov.f64,cmp,ldrb.w,strb,vmov.f64,adc.w,vldr,vdiv.f32
subs,vmov,vmrs,bne.w,bgt.n,lsrs,vmrs,cmp,add,vdiv.f32
b.n,vsub.f64,bgt.n,vsub.f64,ldr,orr.w,bgt.n,sbcs.w,addw,vmov.f32
adds,ubfx,vmov,vcmp.f64,subs,strb.w,vmov,mov,ubfx,vadd.f32
cmp,sub.w,adds,vmrs,str,ldr.w,adds,mov,sub.w,blx
beq.n,smull,adds,vcmp.f64,ldr,mov,cmp,mov,add.w,add
subs,asrs,vmov,ite,str,lsrs,vcvt.f64.s32,bge.n,vldr,add
bl,rsb,adds,movne,ldr,orr.w,vmul.f64,adds,vmla.f64,ldr
cbz,bic.w,vmov,vmrs,str,strb.w,vdiv.f64,mov,add.w,vmov
push,add.w,adds,bne.n,ldr,lsrs,vadd.f64,adc.w,vmov,movw
subs,add.w,vmov,cmp,str,ldr.w,beq.n,cmp,vldr,movt
b.n,sub.w,adds,bne.n,ldr,orr.w,vsub.f64,sbcs.w,vldr,vmov.f32
adds,vmov,vcvt.f64.s32,cmp,str,ldr,vabs.f64,mov,vmov,push
cmp,vldmia,vmov,bne.n,str,strb,vcmpe.f64,mov,vcvt.f64.s32,sub
beq.n,vmul.f64,adds,vsub.f64,str,lsrs,vmov.f64,mov,vcmpe.f64,bic.w
subs,vmul.f64,vmov,vcmp.f64,bl,orr.w,vmrs,bge.n,vmrs,cmp
bl,vstmia,mov,vmrs,push,strb.w,bgt.n,adds,ubfx,ble.n
cbz,cmp,vmov,bne.n,cmp,ldr.w,vmov,mov,sub.w,cmp.w
push,vmul.f64,adds,vcmp.f64,sub,lsrs,adds,adc.w,vmov,blt.n
subs,bne.n,adds,vmrs,ldrh.w,lsrs,cmp,cmp,add.w,beq.n
b.n,vldmia,vmov,bne.n,ldrb.w,lsrs,vcvt.f64.s32,sbcs.w,add.w,vsub.f32
adds,vmul.f64,cmp,vsub.f64,bgt.n,strb.w,vmul.f64,mov,vldr,add
cmp,vmul.f64,vdiv.f64,vcmp.f64,ldr,ldr,vdiv.f64,mov,vstr,pop
beq.n,vstmia,vcvt.f64.s32,vmrs,subs,ldr.w,vadd.f64,mov,vcvt.f64.s32,vadd.f32
subs,cmp,vdiv.f64,bne.n,str,strb,beq.n,bge.n,vldr,vmul.f32
bl,vmul.f64,vcvt.f64.s32,vcmp.f64,ldr,strb.w,vsub.f64,adds,vldr,vadd.f32
cbz,bne.n,vdiv.f64,vmrs,str,add.w,vabs.f64,mov,vldr,bl
push,vldmia,vcvt.f64.s32,bne.n,ldr,cmp.w,vcmpe.f64,adc.w,vmla.f64,movw
subs,vmul.f64,vdiv.f64,vsub.f64,str,bne.n,vmov.f64,cmp,vldr,movt
b.n,vmul.f64,vcvt.f64.s32,vcmp.f64,ldr,uxth,vmrs,sbcs.w,vmov.f64,push
adds,vstmia,vdiv.f64,vmrs,str,lsrs,bgt.n,mov,vmov.f64,movw
cmp,cmp,vcvt.f64.s32,bne.n,ldr,uxth,bx,mov,vmla.f64,ldmia.w
beq.n,vmul.f64,vdiv.f64,vcmp.f64,str,lsrs,ldrd,mov,vmul.f64,movw
subs,bne.n,vcvt.f64.s32,vmrs,str,mla,ldrb.w,bge.n,vmul.f64,uxth
bl,vldmia,vdiv.f64,bne.n,str,mov.w,adds,adds,vsub.f64,lsrs
cbz,vmul.f64,vcvt.f64.s32,vsub.f64,bl,mla,adc.w,mov,vmul.f64,uxth
push,vmul.f64,vadd.f64,vcmp.f64,push,ldr.w,strd,adc.w,vmla.f64,lsrs
subs,vstmia,vdiv.f64,vmrs,cmp,lsrs,cmp,cmp,vmul.f64,mla
b.n,cmp,vsub.f64,beq.n,sub,uxth,beq.n,sbcs.w,it,mla
adds,vmul.f64,vadd.f64,vcmp.f64,ldrh.w,add.w,orrs.w,mov,vmla.f64,pop
cmp,bne.n,vsub.f64,vmrs,ldrb.w,mla,beq.n,mov,vaddmi.f64,str
beq.n,vldmia,vadd.f64,bne.n,bgt.n,lsrs,cmp,mov,vmul.f64,add.w
subs,vmul.f64,vsub.f64,vpop,ldr,uxth,it,bge.n,bmi.n,str
bl,vmul.f64,vadd.f64,vmov.f64,subs,mov.w,cmpeq,adds,vmov.f64,bx
cbz,vstmia,vsub.f64,vmov.f64,str,mov.w,bcc.n,mov,vcmpe.f64,vmov.f32
push,cmp,beq.n,bx,ldr,mla,mov,adc.w,vmrs,vadd.f32
subs,vmul.f64,vsub.f64,vmov.f64,str,mov.w,blx,cmp,it,vdiv.f32
b.n,bne.n,vabs.f64,vmov.f64,ldr,mov,vmov.f64,sbcs.w,bmi.n,mul.w
adds,vldmia,vcmpe.f64,vmov.f64,str,add.w,movs,mov,vmovmi.f64,bl
cmp,vmul.f64,vmov.f64,vmov.f64,ldr,orr.w,vldr,mov,vcmpe.f64,movw
beq.n,vmul.f64,vmrs,vmov.f64,str,ldr,vmov.f64,mov,vmrs,movt
subs,vstmia,bgt.n,vsub.f64,ldr,strb,vmov.f64,bge.n,ite,push
bl,cmp,vmov,bl,str,lsrs,vmov.f64,adds,vsubgt.f64,movw
cbz,vmul.f64,adds,vabs.f64,str,orr.w,b.n,mov,vcmpe.f64,ldmia.w
push,bne.n,adds,vabs.f64,str,strb.w,vsub.f64,adc.w,vaddle.f64,movw
subs,ldr,vmov,vcmpe.f64,bl,ldr.w,vabs.f64,cmp,vmrs,uxth
b.n,add.w,adds,vmrs,push,mov,vcmpe.f64,sbcs.w,vadd.f64,lsrs
adds,mov,vmov,bpl.n,cmp,lsrs,vmov.f64,mov,it,uxth
cmp,vldr,adds,vdiv.f64,sub,orr.w,vmrs,mov,bmi.n,lsrs
beq.n,add,vmov,vmov.f64,ldrh.w,strb.w,bgt.n,mov,vmovmi.f64,mla
subs,vldr,adds,vmov.f64,ldrb.w,lsrs,vmov,bge.n,vcmpe.f64,mla
bl,vldr,vcvt.f64.s32,vmov.f64,bgt.n,ldr.w,adds,adds,vmrs,pop
cbz,vadd.f64,vmov,vmla.f64,ldr,orr.w,cmp,mov,it,str
push,vsub.f64,adds,vmla.f64,subs,ldr,vcvt.f64.s32,adc.w,bmi.n,add.w
subs,vsub.f64,vmov,vmls.f64,str,strb,vmul.f64,cmp,vmovmi.f64,str
b.n,vstmia,mov,vdiv.f64,ldr,lsrs,vdiv.f64,sbcs.w,vcmpe.f64,bx
adds,cmp,vmov,vdiv.f64,str,orr.w,vadd.f64,mov,ldr,eor.w
cmp,vadd.f64,adds,b.n,ldr,strb.w,beq.n,mov,add,bl
beq.n,bne.n,adds,vcmp.f64,str,ldr.w,vsub.f64,mov,vldr,movw
subs,vldr,vmov,vmrs,ldr,lsrs,vabs.f64,bge.n,ldr,movt
bl,vadd.f64,cmp,bne.n,str,lsrs,vcmpe.f64,adds,vmrs,push
cbz,vsub.f64,vdiv.f64,vcmp.f64,ldr,lsrs,vmov.f64,mov,it,movw
push,vsub.f64,vcvt.f64.s32,vmrs,str,strb.w,vmrs,adc.w,vsubgt.f64,ldmia.w
subs,vstmia,vdiv.f64,beq.n,str,ldr,bgt.n,cmp,add,movw
b.n,cmp,vcvt.f64.s32,vcmp.f64,str,ldr.w,vmov,sbcs.w,vldr,uxth
adds,vadd.f64,vdiv.f64,vmrs,bl,strb,adds,mov,it,lsrs
cmp,bne.n,vcvt.f64.s32,bne.n,push,strb.w,cmp,mov,vadd.f64,uxth
beq.n,vldr,vdiv.f64,vsub.f64,cmp,add.w,vcvt.f64.s32,mov,vldrle,lsrs
subs,vadd.f64,vcvt.f64.s32,vcmp.f64,sub,cmp.w,vmul.f64,bge.n,vadd.f64,mla
bl,vsub.f64,vdiv.f64,vmrs,ldrh.w,bne.n,vdiv.f64,adds,vadd.f64,mla
cbz,vsub.f64,vcvt.f64.s32,ite,ldrb.w,uxth,vadd.f64,mov,vadd.f64,pop
push,vstmia,vdiv.f64,movne,bgt.n,lsrs,beq.n,adc.w,vmla.f64,str
subs,cmp,vcvt.f64.s32,cmp,ldr,uxth,vsub.f64,cmp,vadd.f64,add.w
b.n,vadd.f64,vdiv.f64,bne.w,subs,lsrs,vabs.f64,sbcs.w,vadd.f64,str
adds,bne.n,vcvt.f64.s32,vcmp.f64,str,mla,vcmpe.f64,mov,vsub.f64,bx
cmp,add,vadd.f64,vmrs,ldr,mov.w,vmov.f64,mov,vadd.f64,vmul.f32
beq.n,vldr,vdiv.f64,bne.w,str,mla,vmrs,mov,vadd.f64,add
subs,mov,vsub.f64,vsub.f64,ldr,ldr.w,bgt.n,bge.n,vcmp.f64,bl
bl,vldmdb,vadd.f64,vcmp.f64,str,lsrs,vmov,adds,vmrs,movw
cbz,cmp,vsub.f64,vmrs,ldr,uxth,adds,mov,beq.w,movt
push,vadd.f64,vadd.f64,bne.n,str,add.w,cmp,adc.w,add.w,push
subs,bne.n,vsub.f64,vcmp.f64,ldr,mla,vcvt.f64.s32,cmp,add.w,movw
b.n,vldmdb,vadd.f64,vmrs,str,lsrs,vmul.f64,sbcs.w,vpop,ldmia.w
adds,cmp,vsub.f64,bne.n,str,uxth,vdiv.f64,mov,pop,movw
cmp,vadd.f64,beq.n,vsub.f64,str,mov.w,vadd.f64,mov,vadd.f64,uxth
beq.n,bne.n,vsub.f64,vcmp.f64,bl,mov.w,beq.n,mov,vcmpe.f64,lsrs
subs,vldmdb,vabs.f64,vmrs,push,mla,vsub.f64,bge.n,vmov.f64,uxth
bl,cmp,vcmpe.f64,bne.n,cmp,mov.w,vabs.f64,adds,vmrs,lsrs
cbz,vadd.f64,vmov.f64,vcmp.f64,sub,mov,vcmpe.f64,mov,vsub.f64,mla
push,bne.n,vmrs,vmrs,ldrh.w,add.w,vmov.f64,adc.w,vmov.f64,mla
subs,vldmdb,bgt.n,bne.n,ldrb.w,orr.w,vmrs,cmp,bmi.n,pop
b.n,cmp,vmov,vsub.f64,bgt.n,ldr,bgt.n,sbcs.w,vsub.f64,str
adds,vadd.f64,adds,vcmp.f64,ldr,strb,vmov,mov,vabs.f64,add.w
cmp,bne.n,adds,vmrs,subs,lsrs,adds,mov,vcmpe.f64,str
beq.n,vldmdb,vmov,beq.n,str,orr.w,cmp,mov,vmov.f64,bx
subs,cmp,adds,vcmp.f64,ldr,strb.w,vcvt.f64.s32,bge.n,vmrs,vadd.f32
bl,vadd.f64,vmov,vmrs,str,ldr.w,vmul.f64,adds,ble.n,umull
cbz,bne.n,adds,it,ldr,mov,vdiv.f64,mov,vdiv.f64,subs
push,vldmdb,vmov,bne.n,str,lsrs,vadd.f64,adc.w,vadd.f64,add.w
subs,cmp,adds,vmov.f64,ldr,orr.w,beq.n,cmp,blx,lsrs
b.n,vadd.f64,vcvt.f64.s32,vmoveq.f64,str,strb.w,vsub.f64,sbcs.w,add,orr.w
adds,bne.n,vmov,bx,ldr,lsrs,vabs.f64,mov,add,rsb
cmp,vldr,adds,vldr,str,ldr.w,vcmpe.f64,mov,ldr,umull
beq.n,vsub.f64,vmov,vldr,str,orr.w,vmov.f64,mov,vcmp.f64,blx
subs,vldr,mov,vsub.f64,str,ldr,vmrs,bge.n,push,add
bl,vmov,vmov,vmov.f64,bl,strb,bgt.n,adds,vpush,add
cbz,ldr,adds,vmov.f64,push,lsrs,vmov,mov,ldr,ldr
push,movw,adds,vmov.f64,cmp,orr.w,adds,adc.w,vmov.f64,vmov
subs,movt,vmov,vmov.f64,sub,strb.w,cmp,cmp,vmrs,movw
b.n,ldr,cmp,bl,ldrh.w,ldr.w,vcvt.f64.s32,sbcs.w,add,movt
adds,add,vdiv.f64,vabs.f64,ldrb.w,lsrs,vmul.f64,mov,bls.n,vmov.f32
cmp,vldr,vcvt.f64.s32,vabs.f64,bgt.n,lsrs,vdiv.f64,mov,vmov.f64,push
beq.n,add,vdiv.f64,vcmpe.f64,ldr,lsrs,vadd.f64,mov,vpop,sub
subs,mov,vcvt.f64.s32,vmrs,subs,strb.w,beq.n,bge.n,ldmia.w,bic.w
bl,vadd.f64,vdiv.f64,bpl.n,str,ldr,vsub.f64,adds,b.w,cmp
cbz,vldr,vcvt.f64.s32,vdiv.f64,ldr,ldr.w,vabs.f64,mov,vmov,ble.n
push,vadd.f64,vdiv.f64,vmov.f64,str,strb,vcmpe.f64,adc.w,push,cmp.w
subs,vldr,vcvt.f64.s32,vmov.f64,ldr,strb.w,vmov.f64,cmp,vpush,blt.n
b.n,ubfx,vdiv.f64,vmov.f64,str,add.w,vmrs,sbcs.w,vmov.f64,beq.n
adds,sub.w,vcvt.f64.s32,vmla.f64,ldr,cmp.w,bgt.n,mov,subw,vsub.f32
cmp,smull,vdiv.f64,vmla.f64,str,bne.n,vmov,mov,cmp.w,add
beq.n,asrs,vcvt.f64.s32,vmls.f64,ldr,uxth,adds,mov,mov,pop
subs,ldrd,vdiv.f64,vdiv.f64,str,lsrs,cmp,bge.n,blt.w,lsrs
bl,vadd.f64,vcvt.f64.s32,vdiv.f64,str,uxth,vcvt.f64.s32,adds,movw,bic.w
cbz,rsb,vadd.f64,b.n,str,lsrs,vmul.f64,mov,movt,bic.w
push,bic.w,vdiv.f64,vcmp.f64,bl,mla,vdiv.f64,adc.w,cmp,vsub.f32
subs,add.w,vsub.f64,vmrs,push,mov.w,vadd.f64,cmp,it,vmov.f32
b.n,add.w,vadd.f64,bne.n,cmp,mla,beq.n,sbcs.w,bgt.w,blx
adds,sub.w,vsub.f64,vcmp.f64,sub,ldr.w,vsub.f64,mov,movgt,add
cmp,vmov,vadd.f64,vmrs,ldrh.w,lsrs,vabs.f64,mov,ldr.w,add
beq.n,vadd.f64,vsub.f64,beq.n,ldrb.w,uxth,vcmpe.f64,mov,add,ldr
subs,vldr,vadd.f64,vcmp.f64,bgt.n,add.w,vmov.f64,bge.n,vldr,vmov
bl,vsub.f64,vsub.f64,vmrs,ldr,mla,vmrs,adds,vsub.f64,movw
cbz,vadd.f64,beq.n,bne.n,subs,lsrs,bgt.n,mov,vcmpe.f64,movt
push,vldr,vsub.f64,vsub.f64,str,uxth,vmov,adc.w,vmrs,vmov.f32
subs,vsub.f64,vabs.f64,vcmp.f64,ldr,mov.w,adds,cmp,it,push
b.n,vadd.f64,vcmpe.f64,vmrs,str,mov.w,cmp,sbcs.w,bmi.n,sub
adds,vadd.f64,vmov.f64,ite,ldr,mla,vcvt.f64.s32,mov,vmovmi.f64,bic.w
cmp,vadd.f64,vmrs,movne,str,mov.w,vmul.f64,mov,ldr.w,cmp
beq.n,vadd.f64,bgt.n,cmp,ldr,mov,vdiv.f64,mov,add,ble.n
subs,vsub.f64,vmov,bne.w,str,add.w,vadd.f64,bge.n,vldr,cmp.w
bl,vsub.f64,adds,vcmp.f64,ldr,orr.w,beq.n,adds,vcmpe.f64,blt.n
cbz,vadd.f64,adds,vmrs,str,ldr,vsub.f64,mov,vmrs,beq.n
push,vsub.f64,vmov,bne.w,str,strb,vabs.f64,adc.w,ble.w,vsub.f32
subs,vldmia,adds,vsub.f64,str,lsrs,vcmpe.f64,cmp,ubfx,add
b.n,vmul.f64,vmov,vcmp.f64,bl,orr.w,vmov.f64,sbcs.w,asrs,pop
adds,vmul.f64,adds,vmrs,push,strb.w,vmrs,mov,orr.w,vsub.f32
cmp,vstmia,vmov,bne.n,cmp,ldr.w,bgt.n,mov,subw,vmul.f32
beq.n,cmp,adds,vcmp.f64,sub,mov,vmov,mov,orr.w,vmov.f32
subs,vmul.f64,vcvt.f64.s32,vmrs,ldrh.w,lsrs,adds,bge.n,adds,blx
bl,bne.n,vmov,bne.n,ldrb.w,orr.w,cmp,adds,ldr.w,add
cbz,vldmia,adds,vsub.f64,bgt.n,strb.w,vcvt.f64.s32,mov,vmov,add
push,vmul.f64,vmov,vcmp.f64,ldr,lsrs,vmul.f64,adc.w,add,ldr
subs,vmul.f64,mov,vmrs,subs,ldr.w,vdiv.f64,cmp,vldr,vmov
b.n,vstmia,vmov,bne.n,str,orr.w,vadd.f64,sbcs.w,vcmpe.f64,movw
adds,cmp,adds,vsub.f64,ldr,ldr,beq.n,mov,vmrs,movt
cmp,vmul.f64,adds,vcmp.f64,str,strb,vsub.f64,mov,bgt.w,vmov.f32
beq.n,bne.n,vmov,vmrs,ldr,lsrs,vabs.f64,mov,ldr.w,push
subs,vldmia,cmp,beq.n,str,orr.w,vcmpe.f64,bge.n,vmov.f64,sub
bl,vmul.f64,vdiv.f64,vmov.f64,ldr,strb.w,vmov.f64,adds,ldr.w,bic.w
cbz,vmul.f64,vcvt.f64.s32,vmov.f64,str,ldr.w,vmrs,mov,add,cmp
push,vstmia,vdiv.f64,bx,ldr,lsrs,bgt.n,adc.w,vldr,ble.n
subs,cmp,vcvt.f64.s32,vldr,str,lsrs,vmov,cmp,add,cmp.w
b.n,vmul.f64,vdiv.f64,vldr,str,lsrs,adds,sbcs.w,ldr.w,blt.n
adds,bne.n,vcvt.f64.s32,vadd.f64,str,strb.w,cmp,mov,vadd.f64,beq.n
cmp,vldmia,vdiv.f64,vadd.f64,bl,ldr,vcvt.f64.s32,mov,add.w,vsub.f32
beq.n,vmul.f64,vcvt.f64.s32,vmov.f64,push,ldr.w,vmul.f64,mov,vmov,add
subs,vmul.f64,vdiv.f64,vmov.f64,cmp,strb,vdiv.f64,bge.n,add,pop
bl,vstmia,vcvt.f64.s32,vmov.f64,sub,strb.w,vadd.f64,adds,vmov,subs
cbz,cmp,vdiv.f64,vmov.f64,ldrh.w,add.w,beq.n,mov,ldr.w,vdiv.f32
push,vmul.f64,vcvt.f64.s32,bl,ldrb.w,cmp.w,vsub.f64,adc.w,vcvt.f64.s32,bne.n
subs,bne.n,vdiv.f64,vmov.f64,bgt.n,bne.n,vabs.f64,cmp,add,vadd.f32
b.n,vldmia,vcvt.f64.s32,vpush,ldr,uxth,vcmpe.f64,sbcs.w,vldr,add
adds,vmul.f64,vadd.f64,vmul.f64,subs,lsrs,vmov.f64,mov,ldr.w,eors
cmp,vmul.f64,vdiv.f64,vmul.f64,str,uxth,vmrs,mov,add,movw
beq.n,vstmia,vsub.f64,vmul.f64,ldr,lsrs,bgt.n,mov,vldr,lsrs
subs,cmp,vadd.f64,vmul.f64,str,mla,vmov,bge.n,ldr.w,movt
bl,vmul.f64,vsub.f64,vsub.f64,ldr,mov.w,adds,adds,vstr,rsb
cbz,bne.n,vadd.f64,vcmp.f64,str,mla,cmp,mov,add,eor.w
push,vldmia,vsub.f64,vadd.f64,ldr,ldr.w,vcvt.f64.s32,adc.w,vldr,mvns
subs,vmul.f64,vadd.f64,vmrs,str,lsrs,vmul.f64,cmp,ldr.w,add.w
b.n,vmul.f64,vsub.f64,bne.n,ldr,uxth,vdiv.f64,sbcs.w,vmov.f64,rsb
adds,vstmia,beq.n,vcmp.f64,str,add.w,vadd.f64,mov,vstr,adds
cmp,cmp,vsub.f64,vmrs,str,mla,beq.n,mov,vldr,sub.w
beq.n,vmul.f64,vabs.f64,beq.n,str,lsrs,vsub.f64,mov,add,umull
subs,bne.n,vcmpe.f64,vsub.f64,bl,uxth,vabs.f64,bge.n,vldr,vmul.f32
bl,vldr,vmov.f64,vcmp.f64,push,mov.w,vcmpe.f64,adds,ldr.w,umull
cbz,vldr,vmrs,vmrs,cmp,mov.w,vmov.f64,mov,ldr.w,lsrs
push,vadd.f64,bgt.n,bne.w,sub,mla,vmrs,adc.w,add,lsls
subs,vsub.f64,vmov,vcmp.f64,ldrh.w,mov.w,bgt.n,cmp,vldr,orr.w
b.n,vsub.f64,adds,vmrs,ldrb.w,mov,vmov,sbcs.w,add,mov.w
adds,vstmia,adds,bne.w,bgt.n,add.w,adds,mov,addw,mov.w
cmp,cmp,vmov,vsub.f64,ldr,orr.w,cmp,mov,ubfx,orr.w
beq.n,vadd.f64,adds,vcmp.f64,subs,ldr,vcvt.f64.s32,mov,sub.w,vsub.f32
subs,bne.n,vmov,vmrs,str,strb,vmul.f64,bge.n,add.w,vdiv.f32
bl,vldr,adds,bne.w,ldr,lsrs,vdiv.f64,adds,vldr,vdiv.f32
cbz,vadd.f64,vmov,vcmp.f64,str,orr.w,vadd.f64,mov,vmla.f64,vmov.f32
push,vsub.f64,adds,vmrs,ldr,strb.w,beq.n,adc.w,add.w,vadd.f32
subs,vsub.f64,vcvt.f64.s32,bne.w,str,ldr.w,vsub.f64,cmp,vmov,blx
b.n,vstmia,vmov,movs,ldr,mov,vabs.f64,sbcs.w,vldr,add
adds,cmp,adds,vsub.f64,str,lsrs,vcmpe.f64,mov,vldr,add
cmp,vadd.f64,vmov,vcmp.f64,ldr,orr.w,vmov.f64,mov,vmov,ldr
beq.n,bne.n,mov,vmrs,str,strb.w,vmrs,mov,vcvt.f64.s32,vmov
subs,vldr,vmov,vcmp.f64,str,lsrs,bgt.n,bge.n,vcmpe.f64,movw
bl,vadd.f64,adds,ite,str,ldr.w,vmov,adds,vmrs,movt
cbz,vsub.f64,adds,movs,bl,orr.w,adds,mov,ubfx,vmov.f32
push,vsub.f64,vmov,vmrsne,push,ldr,cmp,adc.w,sub.w,push
subs,vstmia,cmp,bne.w,cmp,strb,vcvt.f64.s32,cmp,vmov,sub
b.n,cmp,vdiv.f64,vsub.f64,sub,lsrs,vmul.f64,sbcs.w,add.w,bic.w
adds,vadd.f64,vcvt.f64.s32,vcmp.f64,ldrh.w,orr.w,vdiv.f64,mov,add.w,cmp
cmp,bne.n,vdiv.f64,vmrs,ldrb.w,strb.w,vadd.f64,mov,vldr,ble.n
beq.n,vldr,vcvt.f64.s32,vcmp.f64,bgt.n,ldr.w,beq.n,mov,vstr,cmp.w
subs,vldmdb,vdiv.f64,ite,ldr,lsrs,vsub.f64,bge.n,vcvt.f64.s32,blt.n
bl,cmp,vcvt.f64.s32,movs,subs,lsrs,vabs.f64,adds,vldr,beq.n
cbz,vadd.f64,vdiv.f64,vmrsne,str,lsrs,vcmpe.f64,mov,vldr,vsub.f32
push,bne.n,vcvt.f64.s32,bne.n,ldr,strb.w,vmov.f64,adc.w,vldr,add
subs,vldmdb,vdiv.f64,cmp,str,ldr,vmrs,cmp,vmla.f64,pop
b.n,cmp,vcvt.f64.s32,bne.n,ldr,ldr.w,bgt.n,sbcs.w,vldr,vadd.f32
adds,vadd.f64,vdiv.f64,vsub.f64,str,strb,vmov,mov,vmov.f64,vmul.f32
cmp,bne.n,vcvt.f64.s32,vcmp.f64,ldr,strb.w,adds,mov,vmov.f64,vadd.f32
beq.n,vldmdb,vdiv.f64,vmrs,str,add.w,cmp,mov,vmla.f64,bl
subs,cmp,vcvt.f64.s32,bne.n,ldr,cmp.w,vcvt.f64.s32,bge.n,vmul.f64,movw
bl,vadd.f64,vadd.f64,vcmp.f64,str,bne.n,vmul.f64,adds,vmul.f64,movt
cbz,bne.n,vdiv.f64,vmrs,str,uxth,vdiv.f64,mov,vsub.f64,push
push,vldmdb,vsub.f64,bne.n,str,lsrs,vadd.f64,adc.w,vmul.f64,movw
subs,cmp,vadd.f64,vsub.f64,bl,uxth,beq.n,cmp,vmla.f64,ldmia.w
b.n,vadd.f64,vsub.f64,vcmp.f64,push,lsrs,vsub.f64,sbcs.w,vmul.f64,movw
adds,bne.n,vadd.f64,vmrs,cmp,mla,vabs.f64,mov,it,uxth
cmp,vldmdb,vsub.f64,bne.n,sub,mov.w,vcmpe.f64,mov,vmla.f64,lsrs
beq.n,cmp,vadd.f64,vcmp.f64,ldrh.w,mla,vmov.f64,mov,vaddmi.f64,uxth
subs,vadd.f64,vsub.f64,vmrs,ldrb.w,ldr.w,vmrs,bge.n,vmul.f64,lsrs
bl,bne.n,beq.n,bne.n,bgt.n,lsrs,bgt.n,adds,bmi.n,mla
cbz,vldmdb,vsub.f64,vsub.f64,ldr,uxth,vmov,mov,vmov.f64,mla
push,cmp,vabs.f64,vcmp.f64,subs,add.w,adds,adc.w,vcmpe.f64,pop
subs,vadd.f64,vcmpe.f64,vmrs,str,mla,cmp,cmp,vmrs,str
b.n,bne.n,vmov.f64,bne.n,ldr,lsrs,vcvt.f64.s32,sbcs.w,it,add.w
adds,vldr,vmrs,vcmp.f64,str,uxth,vmul.f64,mov,vnegmi.f64,str
cmp,vsub.f64,bgt.n,vmrs,ldr,mov.w,vdiv.f64,mov,bmi.n,bx
beq.n,vldr,vmov,bne.n,str,mov.w,vadd.f64,mov,vcmpe.f64,vmov.f32
subs,vadd.f64,adds,vsub.f64,ldr,mla,beq.n,bge.n,vmrs,vadd.f32
bl,vldr,adds,vcmp.f64,str,mov.w,vsub.f64,adds,ite,vdiv.f32
cbz,vadd.f64,vmov,vmrs,ldr,mov,vabs.f64,mov,vsubgt.f64,mul.w
push,vadd.f64,adds,beq.n,str,add.w,vcmpe.f64,adc.w,vcmpe.f64,bl
subs,vldr,vmov,vcmp.f64,str,orr.w,vmov.f64,cmp,vaddle.f64,movw
b.n,vsub.f64,adds,vmrs,str,ldr,vmrs,sbcs.w,vmrs,movt
adds,vldr,vmov,bne.n,bl,strb,bgt.n,mov,vadd.f64,push
cmp,vadd.f64,adds,vpop,push,lsrs,vmov,mov,it,movw
beq.n,vldr,vcvt.f64.s32,vmov.f64,cmp,orr.w,adds,mov,bmi.n,ldmia.w
subs,vadd.f64,vmov,vmov.f64,sub,strb.w,cmp,bge.n,vmovmi.f64,movw
bl,vadd.f64,adds,bx,ldrh.w,ldr.w,vcvt.f64.s32,adds,vcmpe.f64,uxth
cbz,vsub.f64,vmov,vadd.f64,ldrb.w,mov,vmul.f64,mov,vmrs,lsrs
